timestamp,location,mining_activity,mining_depth_m,ch4_pct,co_ppm,gas_pressure_mpa,gas_emission_rate_m3t,vertical_stress_mpa,horizontal_stress_mpa,vibration_level,seismic_amplitude_mm,microseismic_activity,temperature_c,humidity_pct,airflow_m3min,gas_diffusion_coeff,coal_strength_mpa,permeability_md,stress_energy_index,mox_sensor_1,mox_sensor_2,mox_sensor_3,mox_sensor_4,mox_sensor_5,mox_sensor_6,mox_sensor_7,mox_sensor_8,risk_score,outburst_risk_binary,outburst_risk_class
2022-01-02 22:08:20,Face-A2,Idle,441.2,1.205,3.67,0.9021,2.827,11.75,7.7,1.195,0.686,2.292,30.2,68.4,173.3,0.05038,20.66,2.9176,4.546,1.409,1.434,1.543,1.392,1.43,1.473,1.429,1.344,0.2841,0,0
2022-01-02 22:08:40,Face-A1,Roof-Support,670.4,1.863,4.31,1.3321,3.216,16.78,9.53,0.962,0.387,0.61,23.8,86.0,137.7,0.03486,10.42,1.4713,12.0,1.9,1.893,2.062,1.732,1.993,1.88,2.153,1.973,0.4238,0,1
2022-01-02 22:09:00,Face-A2,Idle,681.6,1.605,0.46,1.4477,3.177,16.4,10.34,0.831,0.808,0.67,28.1,57.0,207.3,0.03905,14.16,1.5043,12.0,1.704,1.652,1.724,1.777,1.847,1.72,1.795,1.644,0.4969,0,1
2022-01-02 22:09:20,Face-B1,Roof-Support,450.3,0.933,7.1,0.9893,1.906,10.47,6.12,0.683,0.326,1.922,27.2,65.2,165.6,0.04505,22.15,2.9888,2.734,0.947,1.031,1.036,0.957,1.117,1.038,1.09,0.972,0.2653,0,0
2022-01-02 22:09:40,Face-B1,Blasting,294.8,2.558,25.44,0.8601,4.48,7.43,3.94,0.667,0.547,0.0,31.1,72.6,152.2,0.0519,30.35,4.1553,0.395,2.748,2.627,2.62,2.632,2.807,2.676,2.755,2.515,0.3111,0,0
2022-01-02 22:10:00,Face-B1,Blasting,241.1,2.39,1.17,0.6873,3.551,5.0,3.76,0.417,0.237,1.054,28.2,64.6,142.8,0.06489,33.98,5.1545,0.1,2.441,2.383,2.391,2.386,2.358,2.371,2.335,2.382,0.2467,0,0
2022-01-02 22:10:20,Face-A2,Ventilation-Check,528.7,1.617,4.27,1.1543,3.606,14.03,9.33,0.828,0.417,1.125,25.7,67.9,219.4,0.04029,16.04,2.4719,8.615,1.972,1.751,1.991,1.765,1.788,1.881,1.939,1.922,0.367,0,1
2022-01-02 22:10:40,Face-A1,Roof-Support,578.7,1.894,2.99,1.2289,3.754,13.69,8.32,0.861,1.34,1.395,29.2,53.8,183.4,0.03746,15.63,2.6138,7.143,2.21,1.946,2.165,1.951,1.996,2.119,2.123,1.961,0.5018,0,1
2022-01-02 22:11:00,Face-B2,Cutting,507.6,1.944,28.47,1.0983,3.512,13.89,8.7,0.969,0.542,1.114,32.5,84.1,165.2,0.03779,19.16,2.7158,6.483,2.07,1.992,2.047,2.006,2.199,2.09,2.106,2.031,0.4232,0,1
2022-01-02 22:11:20,Face-B1,Conveyor-Running,491.5,1.488,2.44,1.0534,2.406,13.47,9.14,1.105,0.787,1.379,26.8,77.9,221.5,0.03766,18.14,2.5268,6.66,1.496,1.559,1.636,1.545,1.527,1.588,1.619,1.498,0.3413,0,0
2022-01-02 22:11:40,Face-A2,Ventilation-Check,403.5,1.502,23.1,0.9036,2.092,10.02,5.7,0.505,0.251,0.596,28.2,51.8,189.1,0.05182,23.17,3.8463,2.89,1.313,1.569,1.498,1.411,1.415,1.443,1.428,1.337,0.2502,0,0
2022-01-02 22:12:00,Gate-Road-2,Cutting,578.6,2.632,22.56,1.3472,4.272,15.16,9.38,1.052,0.796,1.476,27.7,81.9,183.7,0.03106,11.9,1.8176,11.937,2.829,2.645,2.795,2.674,2.616,2.706,2.771,2.664,0.5511,0,2
2022-01-02 22:12:20,Gate-Road-1,Conveyor-Running,701.4,2.562,0.84,1.6535,4.436,18.29,10.67,0.955,1.81,0.779,29.6,69.8,155.7,0.02541,10.64,1.3656,12.0,2.697,2.699,2.683,2.475,2.717,2.657,2.886,2.697,0.5984,0,2
2022-01-02 22:12:40,Gate-Road-2,Idle,234.0,0.117,3.67,0.4373,0.1,5.0,3.0,0.819,0.737,1.139,25.0,68.1,208.0,0.08985,32.57,5.3652,0.1,0.163,0.127,0.0,0.102,0.172,0.17,0.086,0.101,0.1202,0,0
2022-01-02 22:13:00,Face-B1,Cutting,490.7,2.198,13.4,1.195,4.026,14.35,8.29,0.96,0.557,1.461,35.5,73.4,209.9,0.04221,16.81,3.4861,6.941,2.37,2.34,2.309,2.388,2.42,2.214,2.364,2.229,0.4547,0,1
2022-01-02 22:13:20,Face-A1,Cutting,383.6,0.919,11.51,0.9123,1.906,9.28,4.67,0.616,0.235,0.093,33.5,68.0,191.4,0.04517,25.91,3.4437,1.361,1.119,0.972,0.897,0.928,1.024,0.97,1.186,1.042,0.2175,0,0
2022-01-02 22:13:40,Gate-Road-1,Idle,321.1,0.741,6.37,0.6433,1.639,8.86,5.66,0.933,0.588,1.429,26.6,71.7,183.9,0.05918,28.9,4.7973,1.323,0.816,0.915,0.941,0.676,0.77,0.852,0.845,0.793,0.1582,0,0
2022-01-02 22:14:00,Face-A2,Ventilation-Check,364.4,1.029,4.45,0.7869,2.544,9.98,5.37,0.894,0.378,1.002,36.5,61.8,255.1,0.05617,24.95,3.5018,2.225,1.133,1.175,1.376,1.137,1.222,1.071,1.428,1.129,0.2103,0,0
2022-01-02 22:14:20,Face-B1,Cutting,545.6,2.534,30.1,1.327,3.792,10.65,5.27,1.275,0.927,1.11,18.3,68.3,146.2,0.03253,23.45,2.2119,2.096,2.62,2.312,2.613,2.494,2.614,2.611,2.489,2.483,0.4534,0,1
2022-01-02 22:14:40,Face-A1,Cutting,548.6,2.988,4.03,1.3522,3.835,12.93,8.35,1.033,0.469,0.566,31.5,64.8,166.9,0.03342,20.78,2.2241,4.88,2.925,2.77,2.886,2.713,2.854,2.841,2.978,2.703,0.4052,0,1
2022-01-02 22:15:00,Gate-Road-2,Blasting,675.2,4.075,1.66,1.6906,6.008,17.89,11.28,0.951,0.353,0.389,42.8,76.7,145.6,0.03038,10.01,1.7562,12.0,4.055,3.843,4.223,3.883,4.164,4.16,4.11,3.921,0.6754,1,2
2022-01-02 22:15:20,Face-A1,Idle,501.1,1.642,21.37,1.2161,3.635,12.6,7.3,1.245,0.435,0.554,27.0,70.9,187.0,0.04203,20.47,3.0268,4.595,1.803,2.015,1.927,1.774,1.839,1.857,2.013,1.731,0.4019,0,1
2022-01-02 22:15:40,Gate-Road-2,Cutting,289.0,1.775,13.51,0.7932,2.768,8.05,5.39,0.432,0.194,0.0,31.6,71.2,140.4,0.05093,26.48,5.5162,1.476,1.742,1.843,1.782,1.916,1.938,1.684,1.989,1.591,0.2523,0,0
2022-01-02 22:16:00,Gate-Road-2,Cutting,471.4,2.277,13.78,1.0167,3.47,11.9,6.49,1.082,0.799,1.179,31.6,62.3,167.5,0.04031,22.45,2.7075,3.469,2.207,2.25,2.352,2.229,2.34,2.213,2.358,2.215,0.3973,0,1
2022-01-02 22:16:20,Face-B1,Idle,333.6,0.559,9.53,0.7355,1.052,9.82,5.59,1.336,0.421,1.571,27.1,78.8,213.7,0.05233,27.52,3.9739,2.065,0.53,0.55,0.561,0.67,0.611,0.591,0.502,0.652,0.1526,0,0
2022-01-02 22:16:40,Gate-Road-1,Ventilation-Check,355.2,0.792,4.38,0.8144,1.6,9.02,5.74,1.353,1.726,3.067,30.3,76.5,137.5,0.05372,23.06,3.501,2.108,0.883,0.967,0.945,0.912,0.762,0.96,0.998,0.916,0.2851,0,0
2022-01-02 22:17:00,Face-B2,Roof-Support,569.7,1.84,3.91,1.306,3.025,15.95,10.4,1.137,0.429,1.178,34.8,83.7,213.5,0.04102,14.28,2.4257,11.467,1.883,1.796,1.764,1.893,2.054,1.812,1.925,1.696,0.4429,0,1
2022-01-02 22:17:20,Gate-Road-2,Blasting,523.3,2.965,50.04,1.3353,4.43,11.91,6.84,1.303,0.551,0.509,24.6,75.4,134.7,0.03379,16.61,2.3516,5.454,2.893,3.081,3.023,2.921,3.079,2.992,3.101,2.739,0.4736,0,1
2022-01-02 22:17:40,Face-B1,Roof-Support,570.5,2.009,3.91,1.3455,3.905,14.11,7.99,1.706,0.586,2.071,30.1,71.2,187.2,0.03309,18.19,2.3416,6.133,2.157,2.096,2.278,2.113,2.247,2.318,2.19,2.132,0.4558,0,1
2022-01-02 22:18:00,Gate-Road-1,Roof-Support,457.1,1.347,0.65,1.0285,3.475,10.72,7.22,0.983,1.154,1.524,31.9,78.2,196.2,0.03715,20.01,2.9994,4.248,1.532,1.611,1.688,1.618,1.658,1.505,1.732,1.508,0.3314,0,0
2022-01-02 22:18:20,Face-B1,Conveyor-Running,594.9,1.761,2.94,1.311,2.825,15.34,9.69,0.902,0.285,1.128,25.3,64.9,222.1,0.03551,11.52,1.6816,12.0,1.802,1.829,1.841,1.84,1.715,1.822,1.781,1.816,0.4941,0,1
2022-01-02 22:18:40,Return-Air,Ventilation-Check,450.4,1.386,16.54,0.9837,2.235,10.93,6.67,0.654,0.7,1.065,28.5,67.7,216.1,0.03555,20.62,2.6098,3.577,1.353,1.34,1.264,1.451,1.405,1.405,1.382,1.301,0.3267,0,0
2022-01-02 22:19:00,Face-B1,Cutting,634.0,2.97,1.28,1.4441,4.496,15.57,10.29,0.864,0.307,0.514,30.1,66.6,145.5,0.03434,13.07,2.5059,12.0,3.096,2.912,2.941,2.807,2.927,3.075,3.153,2.889,0.5711,0,2
2022-01-02 22:19:20,Face-B1,Roof-Support,541.4,1.707,10.09,1.1107,3.574,12.69,9.17,0.822,3.448,2.663,25.3,84.5,190.6,0.05355,18.21,2.0603,6.328,1.888,1.886,2.027,1.844,1.839,1.886,1.938,1.862,0.381,0,1
2022-01-02 22:19:40,Gate-Road-1,Roof-Support,475.2,2.046,2.48,1.1395,3.671,11.33,7.09,0.897,0.466,1.256,34.0,71.1,148.2,0.03504,19.87,2.7265,4.116,2.11,2.081,2.117,2.116,2.142,2.131,2.216,2.206,0.3305,0,0
2022-01-02 22:20:00,Gate-Road-2,Idle,525.5,1.217,7.67,1.1296,2.261,13.12,7.4,0.67,0.357,0.183,29.2,73.2,203.7,0.04177,18.56,2.2851,5.891,1.276,1.32,1.473,1.143,1.383,1.309,1.254,1.276,0.4342,0,1
2022-01-02 22:20:20,Face-B2,Roof-Support,497.9,1.621,5.78,1.0885,2.614,10.02,6.41,0.854,0.455,1.017,25.3,65.7,221.6,0.04007,20.43,2.6537,3.401,1.702,1.526,1.701,1.546,1.688,1.56,1.632,1.723,0.3671,0,1
2022-01-02 22:20:40,Face-A1,Ventilation-Check,691.5,2.311,8.1,1.4792,4.581,14.53,8.06,0.845,0.435,0.877,23.6,74.8,178.2,0.04162,12.86,1.4417,9.39,2.567,2.281,2.69,2.479,2.631,2.534,2.527,2.51,0.4597,0,1
2022-01-02 22:21:00,Face-B1,Ventilation-Check,529.5,1.556,2.23,1.0832,2.75,13.31,8.98,0.794,0.315,1.095,27.1,71.7,181.1,0.02725,19.71,2.3117,5.633,1.634,1.461,1.599,1.411,1.771,1.651,1.77,1.578,0.3801,0,1
2022-01-02 22:21:20,Return-Air,Roof-Support,499.8,1.21,1.47,1.0268,2.258,9.17,4.94,0.536,0.981,2.117,26.9,85.7,176.8,0.0457,22.66,2.3261,1.845,1.384,1.256,1.196,1.226,1.45,1.344,1.482,1.246,0.3062,0,0
2022-01-02 22:21:40,Gate-Road-1,Ventilation-Check,471.4,0.508,0.52,0.9446,0.502,11.55,6.78,0.62,0.587,0.713,29.7,70.9,158.8,0.04473,21.03,2.7751,3.323,0.422,0.468,0.451,0.445,0.457,0.371,0.331,0.449,0.2348,0,0
2022-01-02 22:22:00,Gate-Road-2,Idle,601.2,0.832,9.78,1.2939,2.352,14.58,8.08,1.073,0.493,1.781,23.4,78.7,153.4,0.04187,15.14,2.6599,8.201,1.082,0.968,1.0,1.091,1.127,1.015,0.974,1.001,0.3636,0,1
2022-01-02 22:22:20,Face-A1,Ventilation-Check,584.9,1.979,9.92,1.2892,3.404,15.27,9.31,0.811,0.431,0.257,25.6,62.4,218.9,0.02844,13.26,3.265,10.515,1.952,2.049,2.173,2.083,2.139,2.021,2.114,2.04,0.4073,0,1
2022-01-02 22:22:40,Face-B1,Conveyor-Running,467.1,1.512,2.78,1.0367,2.687,10.87,6.7,0.838,0.282,0.984,34.2,72.8,170.2,0.04432,23.82,2.5775,3.021,1.565,1.681,1.72,1.519,1.562,1.537,1.69,1.608,0.3916,0,1
2022-01-02 22:23:00,Face-B2,Cutting,361.3,1.663,23.21,0.9063,2.762,10.92,7.14,1.167,0.547,1.277,22.0,75.6,185.5,0.05884,25.15,3.4635,2.987,1.674,1.712,1.931,1.58,1.811,1.597,1.817,1.553,0.2837,0,0
2022-01-02 22:23:20,Gate-Road-2,Cutting,391.8,3.014,22.96,1.0637,4.844,10.81,6.58,1.096,0.911,1.373,25.7,62.6,204.0,0.03888,27.19,3.1867,2.071,3.009,3.072,3.267,2.899,3.034,3.034,3.171,2.975,0.3607,0,1
2022-01-02 22:23:40,Face-A1,Conveyor-Running,477.9,1.423,1.19,1.0495,1.655,10.13,6.12,0.641,0.402,0.091,23.3,74.3,188.8,0.0481,26.24,2.6554,2.483,1.358,1.254,1.328,1.406,1.416,1.234,1.202,1.185,0.223,0,0
2022-01-02 22:24:00,Gate-Road-2,Ventilation-Check,661.9,1.277,10.01,1.3857,2.163,16.21,9.26,1.209,0.602,2.059,29.0,61.0,152.6,0.03304,9.04,1.4207,12.0,1.317,1.357,1.439,1.339,1.355,1.385,1.385,1.406,0.421,0,1
2022-01-02 22:24:20,Face-B2,Conveyor-Running,470.0,1.635,2.77,1.0973,3.623,13.58,7.92,0.948,0.367,1.274,31.0,50.0,177.5,0.03365,21.12,3.2975,4.697,1.907,1.823,1.956,1.589,1.889,1.884,1.937,1.796,0.3093,0,0
2022-01-02 22:24:40,Face-A1,Cutting,428.7,2.615,8.06,1.0882,3.518,9.88,4.81,0.56,0.235,0.571,42.4,73.9,204.2,0.03407,23.42,2.9153,2.324,2.48,2.488,2.603,2.603,2.518,2.484,2.552,2.422,0.38,0,1
2022-01-02 22:25:00,Face-A2,Idle,288.7,0.758,3.15,0.5866,1.073,7.15,5.41,0.451,0.625,0.353,32.0,82.0,193.9,0.07223,30.89,4.4867,1.516,0.74,0.577,0.625,0.78,0.761,0.769,0.852,0.523,0.2289,0,0
2022-01-02 22:25:20,Face-A2,Cutting,681.6,3.836,11.73,1.6975,6.462,18.73,11.16,1.139,0.799,1.509,23.2,50.9,126.0,0.03151,9.27,1.4237,12.0,3.882,3.905,4.045,3.86,3.983,4.044,4.112,3.842,0.5766,0,2
2022-01-02 22:25:40,Face-B1,Roof-Support,568.3,1.177,3.41,1.0792,2.295,13.56,9.45,1.457,0.828,2.049,30.3,79.5,122.1,0.05018,14.5,1.9228,8.597,1.258,1.362,1.389,1.279,1.434,1.353,1.438,1.262,0.368,0,1
2022-01-02 22:26:00,Face-A1,Cutting,595.5,2.904,0.97,1.4351,4.657,16.24,9.64,1.109,0.925,1.214,27.7,83.1,151.2,0.03757,15.24,1.6883,10.279,2.922,2.754,2.913,2.842,2.973,2.858,2.978,2.85,0.4713,0,1
2022-01-02 22:26:20,Face-A1,Cutting,615.4,2.556,14.29,1.4577,4.869,14.29,7.05,0.93,0.531,1.019,26.2,51.8,167.6,0.03119,13.63,1.8666,7.311,2.704,2.708,2.844,2.708,2.703,2.889,2.999,2.701,0.5163,0,1
2022-01-02 22:26:40,Gate-Road-2,Cutting,480.2,2.556,41.39,1.2561,3.842,8.54,4.76,0.739,0.275,0.856,28.1,70.8,152.8,0.0333,26.54,3.3937,1.779,2.672,2.658,2.525,2.441,2.661,2.617,2.57,2.374,0.3567,0,1
2022-01-02 22:27:00,Face-A1,Idle,510.2,1.391,6.17,1.1314,2.359,14.23,8.53,0.761,0.544,0.373,31.6,59.5,110.2,0.0406,17.63,2.2984,6.454,1.676,1.262,1.531,1.437,1.491,1.428,1.6,1.323,0.2992,0,0
2022-01-02 22:27:20,Face-A2,Blasting,678.6,4.043,13.03,1.5785,6.419,17.49,10.55,0.914,0.391,0.127,31.3,91.8,125.8,0.02692,10.89,1.4001,12.0,4.029,4.212,4.128,3.871,4.101,4.004,4.294,4.054,0.5942,0,2
2022-01-02 22:27:40,Face-B1,Cutting,521.5,2.816,2.29,1.3463,4.52,13.64,8.73,1.741,1.006,1.509,22.6,72.8,165.0,0.0209,19.37,2.3715,6.485,2.959,2.884,2.944,2.775,2.988,2.975,3.039,2.65,0.5124,0,1
2022-01-02 22:28:00,Face-B1,Blasting,570.5,3.042,16.49,1.4653,5.234,12.95,7.91,1.192,0.784,0.837,28.2,55.1,246.5,0.03121,18.34,2.9796,5.897,3.196,3.176,3.35,3.157,3.088,3.052,3.184,3.148,0.4705,0,1
2022-01-02 22:28:20,Gate-Road-1,Cutting,604.5,2.893,12.09,1.3892,4.325,13.9,8.07,0.934,0.396,1.007,24.0,81.3,271.0,0.03369,16.8,1.8497,6.654,2.851,2.904,2.985,2.783,3.034,2.915,2.944,2.914,0.4322,0,1
2022-01-02 22:28:40,Face-B1,Conveyor-Running,577.2,1.577,7.71,1.2081,2.939,15.81,8.75,0.979,1.096,1.835,28.6,68.1,204.9,0.03389,16.21,2.0198,8.228,1.585,1.647,1.838,1.638,1.693,1.778,1.871,1.608,0.4239,0,1
2022-01-02 22:29:00,Gate-Road-1,Blasting,484.6,4.188,37.44,1.4468,6.153,12.41,7.12,0.746,1.122,1.185,26.2,72.2,173.2,0.02204,20.02,3.4334,4.011,4.246,4.03,4.189,3.95,4.036,4.113,4.376,3.926,0.5322,0,1
2022-01-02 22:29:20,Face-B2,Blasting,495.9,2.444,21.17,1.1888,3.727,12.26,7.84,0.842,0.717,0.652,31.3,61.3,181.3,0.039,19.39,2.5616,4.914,2.451,2.24,2.601,2.471,2.405,2.366,2.682,2.307,0.3612,0,1
2022-01-02 22:29:40,Face-A1,Ventilation-Check,593.3,1.806,12.24,1.2554,2.659,15.1,9.75,1.701,0.728,1.34,26.9,79.5,183.5,0.03736,16.35,2.1675,8.697,1.803,1.73,1.732,1.706,1.727,1.782,1.911,1.594,0.4235,0,1
2022-01-02 22:30:00,Face-A1,Idle,593.1,1.533,2.11,1.214,2.643,16.64,9.44,0.852,0.62,0.795,25.2,77.2,191.1,0.03373,13.93,1.8297,11.227,1.679,1.564,1.73,1.599,1.686,1.69,1.578,1.572,0.4726,0,1
2022-01-02 22:30:20,Face-B1,Idle,640.2,0.936,1.77,1.3964,2.025,16.87,10.93,1.108,0.495,1.831,28.2,79.8,174.5,0.04322,10.69,1.8104,12.0,1.153,1.042,1.178,0.944,1.078,0.979,1.091,0.94,0.3672,0,1
2022-01-02 22:30:40,Face-B1,Idle,566.1,1.279,1.3,1.2119,3.006,13.58,8.61,1.581,0.642,1.041,27.9,67.2,161.7,0.03792,17.08,2.3314,7.056,1.413,1.546,1.481,1.316,1.604,1.504,1.554,1.375,0.3643,0,1
2022-01-02 22:31:00,Gate-Road-1,Conveyor-Running,571.6,1.748,12.05,1.2247,3.304,12.61,6.85,1.073,0.591,1.153,27.4,62.9,248.3,0.03345,14.9,2.0604,5.683,1.852,1.656,1.945,1.822,1.88,1.926,2.024,1.905,0.3643,0,1
2022-01-02 22:31:20,Face-B2,Cutting,446.5,1.816,15.35,1.093,3.231,11.87,7.32,1.057,0.467,0.849,26.2,80.5,130.6,0.04773,21.63,3.7686,4.405,1.907,1.782,1.813,1.855,2.034,1.913,2.054,1.948,0.3645,0,1
2022-01-02 22:31:40,Face-B1,Conveyor-Running,430.3,1.656,3.35,0.9686,2.689,9.65,6.08,0.792,0.748,1.159,18.2,82.2,216.7,0.04184,23.85,3.2163,2.435,1.714,1.624,1.724,1.51,1.813,1.703,1.899,1.589,0.2875,0,0
2022-01-02 22:32:00,Face-A1,Ventilation-Check,593.7,2.296,1.22,1.4047,3.522,13.42,7.2,1.466,0.501,1.205,35.8,53.6,108.8,0.03795,16.26,2.8676,6.322,2.378,2.341,2.441,2.204,2.397,2.254,2.548,2.228,0.3636,0,1
2022-01-02 22:32:20,Face-A2,Idle,431.1,1.043,10.5,0.9303,2.085,12.36,6.33,1.426,0.465,1.372,22.6,75.4,197.4,0.05205,22.1,2.864,3.903,1.117,1.096,1.159,1.12,1.07,1.186,1.185,1.163,0.2766,0,0
2022-01-02 22:32:40,Face-B2,Idle,497.5,0.982,2.72,0.9965,2.543,13.48,8.47,0.893,0.57,0.222,29.0,74.5,114.2,0.0399,20.57,2.2596,5.481,1.182,1.257,1.306,1.145,1.205,1.11,1.256,1.015,0.2972,0,0
2022-01-02 22:33:00,Face-B1,Idle,665.5,1.094,1.18,1.354,2.052,17.1,9.9,1.266,0.626,0.643,29.5,72.1,254.8,0.04132,13.84,1.5371,12.0,1.212,1.186,1.235,1.135,1.227,1.315,1.295,1.11,0.4608,0,1
2022-01-02 22:33:20,Face-B1,Cutting,646.5,3.189,2.0,1.5733,5.267,14.68,10.02,2.062,0.793,1.923,36.7,78.3,150.0,0.02843,12.75,2.6891,11.432,3.325,3.231,3.35,3.139,3.359,3.341,3.464,3.196,0.548,0,1
2022-01-02 22:33:40,Face-A1,Cutting,536.2,2.5,32.28,1.3052,3.863,15.55,10.71,0.956,1.163,1.13,37.3,47.4,185.9,0.03305,15.16,2.85,11.148,2.44,2.457,2.496,2.38,2.558,2.461,2.601,2.342,0.5081,0,1
2022-01-02 22:34:00,Face-B2,Conveyor-Running,464.5,1.366,1.12,1.0813,2.501,12.85,8.09,0.775,0.527,0.823,29.6,89.0,217.7,0.03869,20.86,2.9374,5.087,1.383,1.486,1.514,1.368,1.493,1.404,1.433,1.272,0.3643,0,1
2022-01-02 22:34:20,Gate-Road-2,Roof-Support,485.2,1.307,3.57,1.1407,2.418,11.77,7.82,0.623,0.905,0.932,23.9,95.6,136.5,0.03401,18.96,2.8699,4.845,1.584,1.343,1.362,1.335,1.487,1.32,1.41,1.254,0.3547,0,1
2022-01-02 22:34:40,Face-A2,Blasting,604.1,3.438,16.8,1.5205,5.521,14.48,7.87,1.054,0.891,1.592,24.0,74.5,184.0,0.03277,18.77,2.8294,6.062,3.606,3.394,3.436,3.337,3.468,3.367,3.536,3.252,0.464,0,1
2022-01-02 22:35:00,Face-B1,Ventilation-Check,495.6,1.496,4.2,0.9762,2.513,12.48,6.43,0.67,0.5,0.468,25.5,77.1,168.5,0.04764,20.1,3.1726,3.999,1.465,1.488,1.524,1.566,1.576,1.519,1.733,1.546,0.316,0,0
2022-01-02 22:35:20,Return-Air,Roof-Support,433.0,0.93,5.19,0.9348,1.662,10.25,6.04,0.754,0.965,0.659,27.9,64.5,219.7,0.04333,21.95,3.5264,3.179,0.907,0.885,1.132,0.851,1.144,0.981,0.97,0.912,0.2907,0,0
2022-01-02 22:35:40,Face-A2,Cutting,645.9,3.598,20.77,1.5813,4.952,18.8,10.25,0.959,0.657,1.856,26.1,79.4,221.2,0.02817,9.12,1.4587,12.0,3.57,3.582,3.524,3.437,3.396,3.476,3.705,3.596,0.6439,1,2
2022-01-02 22:36:00,Face-B2,Idle,521.8,0.935,40.18,0.9669,1.984,12.58,7.8,2.208,0.76,2.58,24.1,71.7,194.1,0.03855,17.65,2.4642,5.942,1.111,1.107,1.048,0.995,1.06,1.057,1.056,1.137,0.3327,0,0
2022-01-02 22:36:20,Face-A1,Idle,430.7,0.928,3.53,0.9212,2.095,9.49,5.07,0.8,0.437,1.034,28.4,69.8,126.5,0.05389,26.17,3.0579,1.743,1.095,1.1,1.22,1.139,1.142,1.111,1.135,0.993,0.1912,0,0
2022-01-02 22:36:40,Face-B2,Cutting,557.5,2.52,6.09,1.3278,4.112,15.84,9.66,0.809,1.14,1.236,24.6,70.0,159.9,0.03161,15.92,3.9393,9.388,2.588,2.45,2.666,2.609,2.721,2.744,2.671,2.512,0.5297,0,1
2022-01-02 22:37:00,Face-A1,Conveyor-Running,616.5,2.045,4.18,1.3149,3.476,14.73,8.7,1.115,0.49,1.966,33.5,62.8,176.5,0.03182,18.62,1.9204,6.566,2.201,2.142,2.31,2.182,2.196,2.271,2.119,2.065,0.4179,0,1
2022-01-02 22:37:20,Return-Air,Cutting,379.1,2.105,5.9,0.8757,3.822,10.42,6.76,0.803,0.262,0.74,24.7,85.0,230.3,0.05357,18.42,3.2988,3.758,2.323,2.119,2.257,2.243,2.313,2.317,2.436,2.25,0.3163,0,0
2022-01-02 22:37:40,Gate-Road-1,Roof-Support,475.9,1.58,5.14,1.1161,3.437,12.71,7.89,0.993,1.296,1.757,25.3,88.3,124.5,0.03633,22.86,2.4503,4.417,1.68,1.881,1.905,1.709,1.721,1.769,1.836,1.751,0.34,0,0
2022-01-02 22:38:00,Gate-Road-1,Cutting,470.4,1.697,5.19,1.0756,3.325,11.69,6.69,1.086,0.62,1.63,28.4,63.9,169.4,0.04728,16.65,2.5002,4.756,1.858,1.885,1.869,1.767,1.827,1.759,1.901,1.812,0.3466,0,0
2022-01-02 22:38:20,Gate-Road-1,Idle,554.3,1.124,3.48,1.093,2.357,12.69,6.52,1.001,0.894,2.048,22.8,76.3,232.0,0.04312,16.21,2.8821,4.996,1.25,1.184,1.329,1.328,1.32,1.255,1.233,1.291,0.3307,0,0
2022-01-02 22:38:40,Face-B2,Blasting,575.8,4.5,48.87,1.6096,6.727,14.34,8.73,0.773,0.477,1.571,26.5,80.0,171.3,0.02832,15.89,2.0247,7.807,4.566,4.36,4.697,4.301,4.565,4.38,4.576,4.306,0.5827,0,2
2022-01-02 22:39:00,Face-B1,Blasting,433.8,2.518,5.66,1.062,3.449,9.44,4.27,0.565,0.57,0.381,22.0,61.5,179.7,0.03328,22.74,3.1337,1.644,2.449,2.384,2.473,2.446,2.364,2.507,2.46,2.46,0.2511,0,0
2022-01-02 22:39:20,Gate-Road-2,Ventilation-Check,320.9,1.277,8.44,0.7581,1.377,7.99,5.79,0.462,0.492,0.577,27.8,66.6,106.2,0.07197,27.39,5.0162,2.201,1.172,1.323,1.092,1.289,1.25,1.219,1.219,1.081,0.1721,0,0
2022-01-02 22:39:40,Return-Air,Cutting,623.8,2.989,8.54,1.4973,5.334,16.52,10.34,1.197,0.4,1.015,24.7,66.0,161.6,0.01866,14.4,3.3327,11.93,3.183,3.077,3.307,3.028,3.276,3.148,3.29,3.068,0.5506,0,2
2022-01-02 22:40:00,Face-B1,Ventilation-Check,365.6,1.004,10.55,0.6503,1.771,11.2,7.4,0.714,0.281,0.258,26.0,83.8,202.2,0.0604,27.41,4.4664,2.678,0.999,1.082,1.04,1.042,1.066,1.075,0.973,0.963,0.1961,0,0
2022-01-02 22:40:20,Return-Air,Idle,532.5,1.158,3.58,1.1029,3.628,12.01,6.43,0.62,0.904,0.809,28.6,81.1,148.0,0.04358,21.03,2.4323,3.155,1.563,1.52,1.556,1.397,1.399,1.604,1.711,1.431,0.293,0,0
2022-01-02 22:40:40,Face-B2,Conveyor-Running,484.2,1.203,1.4,1.0075,2.016,11.8,7.37,0.79,0.291,0.107,26.4,79.0,109.9,0.04368,21.53,2.4248,3.831,1.198,1.176,1.269,1.197,1.184,1.269,1.287,1.12,0.271,0,0
2022-01-02 22:41:00,Face-B1,Idle,519.5,1.28,11.53,1.0517,2.548,12.36,6.88,0.796,0.38,0.89,30.9,68.1,141.6,0.05339,19.66,2.2343,4.406,1.335,1.231,1.404,1.255,1.616,1.415,1.414,1.414,0.3239,0,0
